link,heading,desc,job_levels,languages,assessment_length,test_type,remote_testing,dataset_id
https://www.shl.com/products/product-catalog/view/net-wpf-new/,.NET WPF (New),"Multi-choice test that measures the knowledge of .NET basics, WPF, XAML controls, events, layouts, working with WPF windows/menus and deploying WPF applications.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,211095a8-dd8a-4c09-a336-33723da88a77
https://www.shl.com/products/product-catalog/view/accounts-payable-simulation-new/,Accounts Payable Simulation (New),Simulated data entry test that measures the ability to process payables and vendor invoices.,"Entry-Level, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 8,Test Type:S,Remote Testing:,0bcb2c59-68f3-47a9-92c1-5b27f0d00a49
https://www.shl.com/products/product-catalog/view/account-manager-solution/,Account Manager Solution,"The Account Manager solution is an assessment used for job candidates applying to mid-level leadership positions that tend to manage the day-to-day operations and activities of client accounts. Sample tasks for these jobs include, but are not limited to: communicating with clients about project status, developing and maintaining project plans, coordinating internally with appropriate project personnel, and ensuring client expectations are being met. Potential job titles that use this solution are: Account Executive, Account Manager, and Senior Account Manager. There are multiple configurations of this solution available.","Mid-Professional,","English (USA),",Approximate Completion Time in minutes = 49,Test Type:CPAB,Remote Testing:,50eeb9a5-bcbd-44b3-8ff5-2aabf7cc9260
https://www.shl.com/products/product-catalog/view/accounts-receivable-simulation-new/,Accounts Receivable Simulation (New),Simulated data entry test that measures the ability to process receivables and invoices.,"Entry-Level, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 8,Test Type:S,Remote Testing:,681a9b26-ca4c-4b21-b687-207c82a1d28a
https://www.shl.com/products/product-catalog/view/ado-net-new/,ADO.NET (New),"Multi-choice test that measures the knowledge on the concepts of ADO.NET architecture, components and data provider objects.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 10,Test Type:K,Remote Testing:,b43ae858-df9b-45e8-9d61-a8ba7531e6cf
https://www.shl.com/products/product-catalog/view/adobe-experience-manager-new/,Adobe Experience Manager (New),"Multi-choice test that measures the knowledge of AEM components, templates, workflows, AEM collections, OSGi services and troubleshooting of AEM projects.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 17,Test Type:K,Remote Testing:,c6b08f00-881f-4f56-b2f8-07809318e6e3
https://www.shl.com/products/product-catalog/view/apprentice-8-0-job-focused-assessment-4261/,Apprentice + 8.0 Job Focused Assessment,"The Apprentice + 8.0 Job-Focused Assessment is a short, targeted, globally applicable assessment which includes a short cognitive ability measure. This assessment is designed for entry-level positions appropriate for countries and industries that use an apprenticeship model. It is intended to be used multi-nationally for organisations whose business spans across regions.","General Population, Graduate, Entry-Level,","English International, German,",Approximate Completion Time in minutes = 30,Test Type:BP,Remote Testing:,1c290255-28ed-42df-88c3-72e1a50c1da6
https://www.shl.com/products/product-catalog/view/bank-administrative-assistant-short-form/,Bank Administrative Assistant - Short Form,"The Administrative Assistant solution is for entry-level clerical positions that interact with external or internal customers. Sample tasks for these jobs include, but are not limited to: answering telephones, managing files and records, sorting mail, greeting customers, and collaborating with co-workers on projects. Potential job titles that use this solution are: Receptionist and Administrative Assistant. There are multiple configurations of this solution available.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:ABKP,Remote Testing:,133745d0-b36a-42ef-9bae-5ee1d6bcce73
https://www.shl.com/products/product-catalog/view/bilingual-spanish-reservation-agent-solution/,Bilingual Spanish Reservation Agent Solution,"The Bilingual Reservation Agent solution is designed for customer centered entry-level positions within the hospitality industry. Sample tasks may include making, updating, or canceling hotel reservations made in English or Spanish; listening to customers speak Spanish and entering information into a computer in English; providing information on the hotel and the services offered. Potential job titles that use this solution are: Bilingual Reservation Agent, Customer Service Representative and Reservationist. Multiple configurations of this solution are available.","Entry-Level,","English (USA), Latin American Spanish,",Approximate Completion Time in minutes = 43,Test Type:BPSA,Remote Testing:,415025e5-84e9-4253-ac24-209ad0c6d1d4
https://www.shl.com/products/product-catalog/view/bank-collections-agent-short-form/,Bank Collections Agent - Short Form,"This solution is for entry-level collections positions in an inbound or outbound call center environment in a financial setting. Candidates answer multiple choice questions to measure achievement orientation, dependability, collector numerical skills, revenue recovery, customer focus, and persistence and planfulness. There are multiple configurations and versions of this solution available.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 45,Test Type:ABP,Remote Testing:,9872b0e1-c70e-4227-ab0c-d71140dca939
https://www.shl.com/products/product-catalog/view/branch-manager-short-form/,Branch Manager - Short Form,"This solution is for mid to upper-level financial institution managerial positions. Candidates answer a series of multiple choice questions to measure management potential, management judgment, leadership potential, team management, branch manager problem solving, business leadership, leadership motivation, interpersonal leadership, self leadership, and branch manager judgment. There are multiple configurations and versions of this solution available.","Front Line Manager, Manager, Supervisor,","English (USA),",Approximate Completion Time in minutes = 50,Test Type:ABP,Remote Testing:,f72365a2-5a7e-4d12-9dd3-b1d2fa6e6d53
https://www.shl.com/products/product-catalog/view/agile-software-development/,Agile Software Development,"Multi-choice test that measures the knowledge of agile methodology, scrum, feature driven software development, incremental and iterative development and processes involved in agile software development.","Graduate,","English (USA),",Approximate Completion Time in minutes = 7 minutes,Test Type:K,Remote Testing:,6da21f4d-2062-4ee8-a6f2-ee905ec8dc56
https://www.shl.com/products/product-catalog/view/administrative-professional-short-form/,Administrative Professional - Short Form,"The Administrative Professional solution is for entry to mid-level positions that involve routine clerical and administrative functions in addition to office management functions and customer service. Sample tasks for this job include, but are not limited to: arranging conference calls; drafting correspondence; scheduling meetings; greeting visitors; coordinating office activities. Potential job titles that use this solution are: Administrative Assistant, Secretary, Office Manager, Administrative Aide, and Administrative Associate.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 36,Test Type:AKP,Remote Testing:,5d761570-9788-4b67-ba6c-5850c4964a99
https://www.shl.com/products/product-catalog/view/net-mvvm-new/,.NET MVVM (New),"Multi-choice test that measures the knowledge of MVVM pattern, scenarios, data validation, ViewModel communication and Quick-start.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 5,Test Type:K,Remote Testing:,7f5484ef-bde4-49da-a40f-2ddfde4039c9
https://www.shl.com/products/product-catalog/view/agency-manager-solution/,Agency Manager Solution,"The Agency Manager solution is for mid-level sales management positions that include front line management and sales responsibilities. Sample tasks for this job include, but are not limited to: directing and coordinating financial activities of workers in a branch, office, or department of an establishment, such as branch bank, brokerage firm, risk and insurance department, or credit department.  Potential job titles that use this solution are: Agency Manager, Brokerage Manager. Multiple configurations of this solution are available.","Front Line Manager, Manager, Supervisor,","English (USA),",Approximate Completion Time in minutes = 51,Test Type:ABPS,Remote Testing:,e9ccdc1c-67d9-4ed1-9788-4bb2c7c9713f
https://www.shl.com/products/product-catalog/view/net-mvc-new/,.NET MVC (New),"Multi-choice test that measures the knowledge of Model-View-Controller (MVC) architecture, validation, security, routing, and areas.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 17,Test Type:K,Remote Testing:,c114daf3-342d-4561-a28e-7d1f133f82bd
https://www.shl.com/products/product-catalog/view/apprentice-8-0-job-focused-assessment/,Apprentice 8.0 Job Focused Assessment,"The Apprentice 8.0 Job-Focused Assessment is a short, targeted, globally applicable assessment. This assessment is designed for entry-level positions appropriate for countries and industries that use an apprenticeship model. It is intended to be used multi-nationally for organizations whose business spans across regions.","Entry-Level, General Population, Graduate,","English International, German, French,",Approximate Completion Time in minutes = 20,Test Type:BP,Remote Testing:,d1c2e8b8-bd94-4da2-abe5-2ddb50d4ed8b
https://www.shl.com/products/product-catalog/view/net-wcf-new/,.NET WCF (New),"Multi-choice test that measures the knowledge of .NET fundamentals, WCF architecture, programming model, SOA, managing and programming WCF.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 11,Test Type:K,Remote Testing:,ce0a140d-6698-4649-8969-abc7b77122a7
https://www.shl.com/products/product-catalog/view/bookkeeping-accounting-auditing-clerk-short-form/,"Bookkeeping, Accounting, Auditing Clerk Short Form","The Bookkeeping, Accounting, and Auditing Clerk solution is for entry-level positions that involve entering numerical data into computer systems and maintaining financial records. Sample tasks for this job include, but are not limited to: entering financial data into computers; checking financial records for accuracy; perform routine computations on financial data. Potential job titles that use this solution are: Accounting Clerk, Bookkeeper, Accounting Associate, Auditing Clerk and Accounts Receivable Clerk.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 49,Test Type:PSKBA,Remote Testing:,be1c46f9-7f73-48ee-9c77-5c938f527034
https://www.shl.com/products/product-catalog/view/accounts-payable-new/,Accounts Payable (New),"Multiple-choice test that measures the knowledge of processing payables and vendor invoices, and the posting of journal entries.","Entry-Level, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,a2429377-f12b-4475-a196-e87ed23d9371
